iter	Passed	Remaining
3239	13800	14065
3240	13809	14065
3241	13819	14066
3242	13822	14061
3243	13826	14056
3244	13829	14051
3245	13833	14046
3246	13836	14040
3247	13839	14035
3248	13842	14030
3249	13845	14024
3250	13849	14019
3251	13853	14015
3252	13860	14013
3253	13863	14008
3254	13866	14002
3255	13870	13998
3256	13874	13993
3257	13877	13988
3258	13882	13985
3259	13886	13980
3260	13889	13975
3261	13893	13969
3262	13896	13964
3263	13900	13960
3264	13903	13954
3265	13909	13951
3266	13912	13946
3267	13916	13941
3268	13919	13936
3269	13923	13931
3270	13927	13927
3271	13931	13922
3272	13934	13917
3273	13938	13912
3274	13942	13908
3275	13945	13902
3276	13949	13898
3277	13955	13895
3278	13958	13890
3279	13961	13885
3280	13965	13879
3281	13968	13874
3282	13973	13871
3283	13979	13869
3284	13982	13863
3285	13986	13858
3286	13989	13853
3287	13991	13847
3288	13995	13842
3289	13999	13837
3290	14003	13833
3291	14006	13828
3292	14010	13823
3293	14013	13817
3294	14016	13812
3295	14020	13808
3296	14025	13804
3297	14029	13799
3298	14032	13794
3299	14036	13789
3300	14039	13784
3301	14044	13780
3302	14047	13775
3303	14051	13770
3304	14054	13765
3305	14057	13760
3306	14060	13754
3307	14064	13749
3308	14068	13745
3309	14073	13742
3310	14078	13738
3311	14081	13732
3312	14084	13727
3313	14088	13722
3314	14091	13717
3315	14096	13713
3316	14098	13707
3317	14102	13702
3318	14106	13698
3319	14109	13693
3320	14115	13690
3321	14119	13686
3322	14123	13681
3323	14126	13676
3324	14130	13671
3325	14133	13665
3326	14136	13661
3327	14140	13655
3328	14143	13651
3329	14146	13645
3330	14150	13640
3331	14154	13636
3332	14157	13631
3333	14161	13626
3334	14165	13621
3335	14170	13617
3336	14172	13612
3337	14176	13607
3338	14179	13601
3339	14183	13597
3340	14187	13592
3341	14191	13588
3342	14194	13583
3343	14198	13578
3344	14202	13574
3345	14205	13568
3346	14208	13563
3347	14211	13558
3348	14215	13553
3349	14222	13551
3350	14226	13546
3351	14231	13543
3352	14237	13540
3353	14240	13535
3354	14243	13530
3355	14247	13525
3356	14250	13520
3357	14253	13515
3358	14256	13509
3359	14260	13505
3360	14266	13502
3361	14269	13497
3362	14272	13492
3363	14276	13487
3364	14280	13482
3365	14283	13477
3366	14286	13472
3367	14289	13466
3368	14293	13462
3369	14296	13456
3370	14299	13451
3371	14302	13446
3372	14305	13440
3373	14309	13436
3374	14313	13431
3375	14316	13426
3376	14319	13420
3377	14323	13415
3378	14326	13410
3379	14330	13406
3380	14334	13401
3381	14338	13396
3382	14341	13392
3383	14344	13386
3384	14348	13382
3385	14352	13377
3386	14358	13374
3387	14362	13370
3388	14365	13365
3389	14368	13359
3390	14372	13354
3391	14374	13349
3392	14378	13344
3393	14382	13339
3394	14385	13334
3395	14388	13329
3396	14392	13324
3397	14395	13319
3398	14398	13314
3399	14403	13310
3400	14406	13305
3401	14410	13301
3402	14414	13296
3403	14418	13291
3404	14422	13287
3405	14425	13282
3406	14431	13279
3407	14435	13274
3408	14438	13269
3409	14441	13264
3410	14445	13259
3411	14449	13254
3412	14452	13250
3413	14458	13246
3414	14461	13242
3415	14465	13237
3416	14469	13233
3417	14472	13227
3418	14476	13223
3419	14480	13219
3420	14484	13214
3421	14487	13209
3422	14491	13204
3423	14494	13198
3424	14498	13194
3425	14503	13191
3426	14506	13186
3427	14511	13181
3428	14514	13177
3429	14518	13172
3430	14526	13171
3431	14529	13166
3432	14534	13162
3433	14537	13157
3434	14540	13152
3435	14544	13147
3436	14548	13143
3437	14552	13138
3438	14555	13133
3439	14559	13129
3440	14564	13125
3441	14567	13120
3442	14571	13115
3443	14574	13109
3444	14578	13105
3445	14583	13102
3446	14586	13096
3447	14590	13092
3448	14594	13087
3449	14598	13083
3450	14601	13078
3451	14604	13073
3452	14609	13069
3453	14612	13063
3454	14615	13058
3455	14618	13053
3456	14622	13048
3457	14629	13047
3458	14632	13042
3459	14636	13037
3460	14641	13033
3461	14644	13028
3462	14651	13026
3463	14655	13022
3464	14659	13017
3465	14661	13012
3466	14665	13007
3467	14668	13001
3468	14672	12997
3469	14675	12992
3470	14679	12987
3471	14682	12982
3472	14686	12977
3473	14689	12972
3474	14692	12967
3475	14699	12965
3476	14703	12961
3477	14707	12956
3478	14710	12951
3479	14713	12946
3480	14716	12940
3481	14720	12936
3482	14726	12934
3483	14729	12928
3484	14733	12924
3485	14738	12920
3486	14741	12914
3487	14747	12912
3488	14750	12907
3489	14754	12902
3490	14757	12897
3491	14760	12892
3492	14764	12887
3493	14768	12883
3494	14774	12880
3495	14777	12875
3496	14781	12870
3497	14785	12866
3498	14789	12862
3499	14793	12857
3500	14801	12856
3501	14805	12852
3502	14808	12846
3503	14811	12841
3504	14815	12837
3505	14818	12832
3506	14822	12827
3507	14826	12822
3508	14833	12821
3509	14839	12818
3510	14842	12813
3511	14846	12809
3512	14850	12804
3513	14854	12800
3514	14857	12794
3515	14860	12789
3516	14863	12784
3517	14869	12781
3518	14872	12776
3519	14875	12771
3520	14880	12767
3521	14884	12762
3522	14887	12757
3523	14892	12754
3524	14898	12751
3525	14901	12745
3526	14905	12741
3527	14914	12741
3528	14918	12737
3529	14921	12731
3530	14926	12728
3531	14929	12723
3532	14933	12718
3533	14936	12713
3534	14940	12708
3535	14946	12706
3536	14949	12700
3537	14952	12696
3538	14956	12691
3539	14960	12686
3540	14963	12681
3541	14969	12679
3542	14974	12675
3543	14977	12670
3544	14981	12665
3545	14984	12660
3546	14993	12660
3547	14998	12656
3548	15001	12651
3549	15011	12652
3550	15015	12647
3551	15019	12642
3552	15023	12638
3553	15026	12633
3554	15030	12628
3555	15033	12623
3556	15037	12619
3557	15041	12615
3558	15045	12610
3559	15049	12605
3560	15053	12601
3561	15056	12596
3562	15061	12592
3563	15064	12587
3564	15068	12583
3565	15072	12578
3566	15075	12573
3567	15078	12568
3568	15082	12563
3569	15086	12559
3570	15089	12554
3571	15092	12549
3572	15095	12543
3573	15099	12539
3574	15102	12533
3575	15105	12528
3576	15109	12524
3577	15113	12519
3578	15116	12514
3579	15119	12509
3580	15123	12505
3581	15126	12499
3582	15130	12495
3583	15135	12491
3584	15138	12486
3585	15142	12482
3586	15146	12478
3587	15150	12473
3588	15153	12467
3589	15157	12464
3590	15161	12459
3591	15165	12454
3592	15168	12449
3593	15172	12445
3594	15175	12440
3595	15179	12435
3596	15184	12432
3597	15188	12428
3598	15192	12423
3599	15196	12418
3600	15199	12413
3601	15204	12410
3602	15208	12406
3603	15212	12401
3604	15215	12395
3605	15218	12391
3606	15222	12386
3607	15225	12381
3608	15228	12376
3609	15232	12371
3610	15235	12366
3611	15238	12361
3612	15241	12356
3613	15244	12351
3614	15248	12346
3615	15251	12341
3616	15255	12336
3617	15260	12333
3618	15263	12327
3619	15266	12322
3620	15271	12318
3621	15274	12314
3622	15279	12310
3623	15282	12305
3624	15287	12301
3625	15291	12297
3626	15294	12291
3627	15297	12286
3628	15301	12282
3629	15304	12277
3630	15308	12273
3631	15311	12267
3632	15315	12263
3633	15318	12258
3634	15322	12253
3635	15326	12249
3636	15330	12244
3637	15334	12240
3638	15337	12235
3639	15341	12230
3640	15344	12225
3641	15348	12221
3642	15352	12216
3643	15355	12211
3644	15358	12206
3645	15361	12201
3646	15365	12197
3647	15372	12195
3648	15375	12190
3649	15379	12185
3650	15383	12181
3651	15387	12176
3652	15390	12171
3653	15392	12165
3654	15396	12161
3655	15402	12158
3656	15404	12152
3657	15408	12148
3658	15412	12143
3659	15415	12138
3660	15421	12135
3661	15424	12130
3662	15428	12126
3663	15432	12121
3664	15435	12116
3665	15438	12111
3666	15441	12106
3667	15445	12101
3668	15452	12099
3669	15455	12094
3670	15459	12090
3671	15463	12085
3672	15467	12082
3673	15471	12077
3674	15475	12073
3675	15479	12068
3676	15484	12064
3677	15487	12059
3678	15491	12055
3679	15497	12052
3680	15501	12048
3681	15504	12043
3682	15508	12038
3683	15511	12033
3684	15515	12029
3685	15520	12025
3686	15524	12021
3687	15528	12016
3688	15531	12011
3689	15534	12006
3690	15538	12002
3691	15541	11997
3692	15545	11992
3693	15548	11987
3694	15553	11983
3695	15557	11979
3696	15561	11975
3697	15564	11970
3698	15567	11965
3699	15574	11962
3700	15577	11957
3701	15581	11953
3702	15585	11948
3703	15588	11944
3704	15594	11940
3705	15597	11935
3706	15601	11931
3707	15604	11926
3708	15608	11922
3709	15611	11917
3710	15614	11912
3711	15618	11907
3712	15624	11904
3713	15629	11900
3714	15632	11896
3715	15636	11891
3716	15642	11888
3717	15648	11885
3718	15653	11881
3719	15657	11877
3720	15660	11872
3721	15664	11868
3722	15670	11865
3723	15673	11860
3724	15677	11855
3725	15681	11851
3726	15684	11846
3727	15691	11844
3728	15695	11840
3729	15699	11835
3730	15704	11831
3731	15707	11826
3732	15711	11822
3733	15715	11818
3734	15719	11814
3735	15722	11809
3736	15726	11804
3737	15730	11800
3738	15733	11795
3739	15740	11792
3740	15744	11788
3741	15748	11784
3742	15753	11780
3743	15756	11775
3744	15763	11773
3745	15768	11769
3746	15773	11765
3747	15778	11762
3748	15782	11757
3749	15787	11753
3750	15792	11750
3751	15796	11746
3752	15799	11741
3753	15803	11736
3754	15808	11732
3755	15811	11728
3756	15815	11723
3757	15818	11718
3758	15822	11713
3759	15825	11709
3760	15828	11704
3761	15832	11699
3762	15837	11696
3763	15843	11693
3764	15847	11688
3765	15850	11683
3766	15854	11679
3767	15858	11674
3768	15861	11669
3769	15864	11664
3770	15867	11659
3771	15870	11655
3772	15873	11649
3773	15877	11645
3774	15881	11640
3775	15885	11636
3776	15889	11631
3777	15892	11626
3778	15895	11621
3779	15899	11617
3780	15902	11612
3781	15906	11607
3782	15908	11602
3783	15912	11597
3784	15915	11592
3785	15918	11588
3786	15922	11583
3787	15925	11578
3788	15928	11573
3789	15933	11569
3790	15940	11567
3791	15943	11562
3792	15947	11557
3793	15950	11553
3794	15954	11548
3795	15957	11543
3796	15961	11539
3797	15965	11534
3798	15968	11529
3799	15972	11525
3800	15975	11520
3801	15979	11515
3802	15985	11512
3803	15988	11507
3804	15991	11503
3805	15996	11499
3806	16000	11494
3807	16007	11492
3808	16011	11488
3809	16014	11483
3810	16017	11478
3811	16021	11473
3812	16024	11468
3813	16028	11464
3814	16034	11461
3815	16039	11457
3816	16043	11453
3817	16046	11448
3818	16053	11446
3819	16056	11441
3820	16060	11436
3821	16063	11432
3822	16067	11427
3823	16070	11422
3824	16074	11417
3825	16076	11412
3826	16082	11409
3827	16085	11404
3828	16089	11399
3829	16093	11396
3830	16096	11390
3831	16101	11386
3832	16105	11382
3833	16109	11378
3834	16112	11373
3835	16116	11368
3836	16119	11363
3837	16123	11359
3838	16126	11354
3839	16132	11351
3840	16136	11347
3841	16141	11343
3842	16144	11338
3843	16153	11337
3844	16157	11333
3845	16160	11328
3846	16163	11323
3847	16166	11318
3848	16171	11314
3849	16177	11311
3850	16179	11306
3851	16183	11301
3852	16188	11297
3853	16194	11295
3854	16197	11289
3855	16201	11285
3856	16205	11281
3857	16208	11276
3858	16212	11271
3859	16215	11266
3860	16219	11262
3861	16227	11261
3862	16231	11256
3863	16236	11252
3864	16239	11247
3865	16244	11244
3866	16249	11240
3867	16253	11236
3868	16256	11231
3869	16260	11226
3870	16264	11222
3871	16267	11217
3872	16271	11213
3873	16274	11208
3874	16277	11203
3875	16281	11198
3876	16284	11193
3877	16287	11188
3878	16291	11184
3879	16293	11178
3880	16300	11176
3881	16304	11171
3882	16308	11167
3883	16312	11163
3884	16319	11160
3885	16322	11155
3886	16326	11151
3887	16330	11147
3888	16333	11142
3889	16337	11138
3890	16340	11133
3891	16344	11128
3892	16348	11124
3893	16352	11119
3894	16355	11114
3895	16358	11110
3896	16362	11105
3897	16365	11100
3898	16372	11098
3899	16377	11094
3900	16380	11089
3901	16383	11085
3902	16387	11080
3903	16391	11075
3904	16395	11071
3905	16398	11066
3906	16401	11061
3907	16405	11057
3908	16408	11052
3909	16412	11047
3910	16418	11044
3911	16421	11040
3912	16425	11035
3913	16428	11030
3914	16433	11026
3915	16436	11021
3916	16440	11017
3917	16444	11013
3918	16447	11008
3919	16450	11003
3920	16454	10998
3921	16457	10993
3922	16464	10991
3923	16467	10986
3924	16471	10982
3925	16475	10977
3926	16478	10973
3927	16481	10968
3928	16485	10963
3929	16489	10959
3930	16492	10954
3931	16496	10949
3932	16500	10945
3933	16503	10941
3934	16507	10936
3935	16512	10932
3936	16516	10928
3937	16519	10923
3938	16524	10919
3939	16527	10914
3940	16530	10910
3941	16537	10907
3942	16540	10902
3943	16543	10897
3944	16548	10893
3945	16551	10888
3946	16557	10885
3947	16561	10881
3948	16565	10877
3949	16568	10872
3950	16571	10867
3951	16574	10862
3952	16578	10858
3953	16584	10854
3954	16587	10849
3955	16591	10845
3956	16596	10842
3957	16599	10837
3958	16606	10834
3959	16610	10830
3960	16614	10826
3961	16617	10821
3962	16620	10816
3963	16623	10811
3964	16627	10806
3965	16631	10802
3966	16634	10797
3967	16637	10792
3968	16640	10787
3969	16645	10784
3970	16650	10780
3971	16653	10775
3972	16657	10770
3973	16660	10766
3974	16663	10761
3975	16666	10756
3976	16670	10751
3977	16673	10747
3978	16676	10742
3979	16679	10737
3980	16682	10732
3981	16685	10727
3982	16690	10723
3983	16694	10718
3984	16697	10713
3985	16700	10708
3986	16704	10704
3987	16708	10700
3988	16711	10695
3989	16715	10691
3990	16740	10700
3991	16753	10701
3992	16758	10698
3993	16762	10693
3994	16773	10694
3995	16780	10691
3996	16783	10686
3997	16786	10681
3998	16789	10676
3999	16792	10671
4000	16795	10666
4001	16799	10662
4002	16803	10658
4003	16807	10653
4004	16811	10649
4005	16815	10644
4006	16819	10640
4007	16830	10640
4008	16835	10637
4009	16839	10632
4010	16842	10628
4011	16848	10624
4012	16851	10619
4013	16854	10614
4014	16857	10610
4015	16862	10606
4016	16867	10602
4017	16870	10597
4018	16873	10592
4019	16876	10587
4020	16882	10584
4021	16886	10580
4022	16889	10575
4023	16894	10571
4024	16898	10567
4025	16905	10564
4026	16908	10560
4027	16912	10555
4028	16916	10550
4029	16918	10545
4030	16921	10540
4031	16926	10537
4032	16930	10532
4033	16933	10527
4034	16936	10522
4035	16941	10519
4036	16945	10514
4037	16948	10510
4038	16952	10505
4039	16956	10501
4040	16960	10496
4041	16963	10491
4042	16966	10486
4043	16968	10481
4044	16973	10477
4045	16977	10473
4046	16980	10468
4047	16983	10463
4048	16987	10459
4049	16991	10454
4050	16994	10450
4051	16997	10445
4052	17001	10440
4053	17006	10436
4054	17010	10432
4055	17012	10427
4056	17015	10422
4057	17020	10418
4058	17024	10414
4059	17028	10409
4060	17031	10405
4061	17036	10401
4062	17039	10396
4063	17042	10391
4064	17045	10386
4065	17050	10383
4066	17055	10378
4067	17058	10374
4068	17061	10369
4069	17067	10366
4070	17071	10361
4071	17074	10357
4072	17078	10352
4073	17083	10349
4074	17086	10344
4075	17089	10339
4076	17092	10334
4077	17097	10330
4078	17103	10327
4079	17106	10322
4080	17109	10317
4081	17115	10314
4082	17121	10311
4083	17124	10306
4084	17128	10302
4085	17132	10298
4086	17135	10293
4087	17138	10288
4088	17141	10283
4089	17146	10279
4090	17153	10276
4091	17156	10271
4092	17161	10268
4093	17165	10263
4094	17170	10260
4095	17174	10255
4096	17179	10252
4097	17182	10247
4098	17185	10242
4099	17188	10237
4100	17192	10233
4101	17199	10230
4102	17202	10226
4103	17207	10222
4104	17211	10217
4105	17215	10213
4106	17219	10209
4107	17223	10205
4108	17228	10201
4109	17231	10196
4110	17234	10191
4111	17238	10187
4112	17242	10182
4113	17248	10179
4114	17251	10174
4115	17256	10170
4116	17259	10166
4117	17263	10162
4118	17267	10157
4119	17274	10154
4120	17277	10150
4121	17280	10145
4122	17282	10140
4123	17287	10136
4124	17293	10132
4125	17296	10128
4126	17300	10123
4127	17305	10119
4128	17308	10115
4129	17314	10111
4130	17318	10107
4131	17322	10103
4132	17326	10098
4133	17329	10094
4134	17333	10090
4135	17340	10087
4136	17343	10082
4137	17346	10077
4138	17350	10073
4139	17355	10069
4140	17358	10064
4141	17361	10059
4142	17365	10055
4143	17370	10051
4144	17374	10047
4145	17376	10042
4146	17380	10037
4147	17384	10033
4148	17389	10029
4149	17392	10024
4150	17396	10020
4151	17400	10016
4152	17403	10011
4153	17406	10006
4154	17409	10001
4155	17413	9997
4156	17421	9995
4157	17424	9990
4158	17429	9986
4159	17434	9982
4160	17437	9978
4161	17441	9973
4162	17445	9969
4163	17449	9965
4164	17452	9960
4165	17455	9955
4166	17458	9950
4167	17463	9947
4168	17467	9942
4169	17470	9937
4170	17473	9932
4171	17477	9928
4172	17481	9924
4173	17484	9919
4174	17488	9915
4175	17493	9911
4176	17497	9906
4177	17500	9901
4178	17502	9896
4179	17507	9893
4180	17511	9888
4181	17515	9884
4182	17518	9879
4183	17522	9875
4184	17526	9871
4185	17530	9866
4186	17534	9862
4187	17539	9858
4188	17542	9853
4189	17546	9849
4190	17548	9844
4191	17551	9839
4192	17556	9835
4193	17560	9831
4194	17565	9827
4195	17569	9823
4196	17573	9819
4197	17579	9815
4198	17582	9811
4199	17586	9806
4200	17589	9801
4201	17593	9797
4202	17596	9792
4203	17600	9788
4204	17604	9784
4205	17608	9779
4206	17611	9774
4207	17615	9770
4208	17620	9766
4209	17623	9761
4210	17627	9757
4211	17631	9753
4212	17635	9749
4213	17638	9744
4214	17641	9739
4215	17644	9734
4216	17648	9730
4217	17654	9726
4218	17657	9722
4219	17659	9717
4220	17664	9713
4221	17667	9708
4222	17670	9703
4223	17673	9698
4224	17677	9694
4225	17682	9690
4226	17685	9686
4227	17688	9681
4228	17692	9676
4229	17699	9673
4230	17702	9669
4231	17705	9664
4232	17709	9660
4233	17713	9655
4234	17717	9651
4235	17720	9646
4236	17724	9642
4237	17727	9637
4238	17731	9633
4239	17734	9628
4240	17737	9623
4241	17742	9619
4242	17746	9615
4243	17749	9610
4244	17753	9606
4245	17757	9602
4246	17761	9597
4247	17764	9593
4248	17767	9588
4249	17771	9584
4250	17775	9579
4251	17780	9576
4252	17783	9571
4253	17787	9567
4254	17791	9562
4255	17795	9558
4256	17798	9553
4257	17804	9550
4258	17807	9545
4259	17811	9541
4260	17813	9536
4261	17818	9531
4262	17823	9528
4263	17826	9523
4264	17829	9518
4265	17834	9515
4266	17838	9510
4267	17842	9506
4268	17845	9501
4269	17850	9497
4270	17854	9493
4271	17857	9488
4272	17860	9483
4273	17863	9479
4274	17867	9475
4275	17871	9470
4276	17875	9466
4277	17878	9461
4278	17884	9458
4279	17888	9454
4280	17892	9449
4281	17895	9445
4282	17899	9440
4283	17902	9436
4284	17905	9431
4285	17908	9426
4286	17912	9422
4287	17915	9417
4288	17920	9413
4289	17923	9408
4290	17928	9405
4291	17932	9400
4292	17935	9395
4293	17938	9391
4294	17943	9387
4295	17947	9383
4296	17950	9378
4297	17953	9373
4298	17956	9368
4299	17961	9364
4300	17966	9361
4301	17969	9356
4302	17973	9352
4303	17977	9348
4304	17980	9343
4305	17985	9339
4306	17988	9334
4307	17992	9330
4308	17996	9326
4309	17999	9321
4310	18002	9316
4311	18006	9312
4312	18013	9309
4313	18016	9304
4314	18019	9300
4315	18027	9297
4316	18030	9293
4317	18034	9288
4318	18037	9284
4319	18042	9279
4320	18045	9275
4321	18048	9270
4322	18051	9265
4323	18056	9261
4324	18060	9257
4325	18063	9252
4326	18066	9248
4327	18070	9244
4328	18074	9239
4329	18078	9235
4330	18080	9230
4331	18083	9225
4332	18088	9221
4333	18092	9217
4334	18095	9212
4335	18098	9207
4336	18102	9203
4337	18105	9199
4338	18109	9194
4339	18112	9189
4340	18116	9185
4341	18120	9181
4342	18124	9176
4343	18127	9172
4344	18129	9167
4345	18133	9162
4346	18138	9159
4347	18141	9154
4348	18145	9149
4349	18150	9146
4350	18153	9141
4351	18159	9138
4352	18163	9133
4353	18167	9129
4354	18170	9125
4355	18173	9120
4356	18176	9115
4357	18181	9111
4358	18186	9107
4359	18189	9103
4360	18192	9098
4361	18196	9094
4362	18200	9089
4363	18204	9085
4364	18207	9081
4365	18212	9077
4366	18216	9072
4367	18219	9068
4368	18222	9063
4369	18229	9060
4370	18235	9057
4371	18238	9052
4372	18241	9047
4373	18246	9044
4374	18250	9039
4375	18254	9035
4376	18259	9031
4377	18263	9027
4378	18266	9022
4379	18269	9018
4380	18274	9014
4381	18278	9009
4382	18283	9005
4383	18286	9001
4384	18289	8996
4385	18292	8992
4386	18296	8987
4387	18299	8983
4388	18303	8978
4389	18308	8974
4390	18311	8970
4391	18314	8965
4392	18317	8960
4393	18321	8956
4394	18325	8952
4395	18331	8948
4396	18334	8944
4397	18338	8940
4398	18342	8935
4399	18345	8930
4400	18348	8926
4401	18354	8923
4402	18359	8919
4403	18362	8914
4404	18365	8909
4405	18369	8905
4406	18376	8902
4407	18379	8898
4408	18382	8893
4409	18387	8889
4410	18391	8885
4411	18394	8880
4412	18396	8875
4413	18402	8872
4414	18407	8868
4415	18410	8863
4416	18413	8858
4417	18419	8855
4418	18425	8851
4419	18428	8847
4420	18433	8843
4421	18437	8839
4422	18440	8834
4423	18443	8829
4424	18447	8825
4425	18454	8822
4426	18457	8818
4427	18460	8813
4428	18464	8809
4429	18469	8805
4430	18472	8800
4431	18476	8796
4432	18480	8792
4433	18484	8787
4434	18487	8783
4435	18490	8778
4436	18494	8774
4437	18501	8771
4438	18505	8766
4439	18507	8761
4440	18511	8757
4441	18515	8753
4442	18518	8748
4443	18522	8744
4444	18526	8740
4445	18530	8735
4446	18533	8731
4447	18536	8726
4448	18540	8722
4449	18544	8718
4450	18549	8714
4451	18552	8709
4452	18556	8705
4453	18560	8700
4454	18563	8696
4455	18568	8692
4456	18572	8688
4457	18576	8684
4458	18580	8679
4459	18583	8674
4460	18586	8670
4461	18589	8665
4462	18593	8661
4463	18597	8657
4464	18601	8653
4465	18606	8649
4466	18609	8644
4467	18613	8640
4468	18616	8635
4469	18620	8631
4470	18624	8627
4471	18627	8622
4472	18630	8617
4473	18634	8613
4474	18638	8609
4475	18643	8605
4476	18646	8600
4477	18650	8596
4478	18655	8592
4479	18658	8587
4480	18662	8583
4481	18665	8578
4482	18670	8575
4483	18673	8570
4484	18676	8565
4485	18679	8561
4486	18683	8556
4487	18687	8552
4488	18693	8549
4489	18696	8544
4490	18700	8540
4491	18704	8535
4492	18707	8531
4493	18710	8526
4494	18715	8522
4495	18718	8518
4496	18721	8513
4497	18724	8508
4498	18727	8504
4499	18733	8500
4500	18736	8496
4501	18740	8491
4502	18743	8487
4503	18747	8483
4504	18751	8478
4505	18754	8474
4506	18757	8469
4507	18765	8466
4508	18768	8462
4509	18772	8457
4510	18775	8453
4511	18783	8450
4512	18786	8446
4513	18789	8441
4514	18794	8437
4515	18798	8433
4516	18801	8428
4517	18803	8423
4518	18807	8419
4519	18814	8416
4520	18818	8412
4521	18821	8407
4522	18825	8403
4523	18829	8399
4524	18833	8394
4525	18836	8390
4526	18841	8386
4527	18844	8381
4528	18847	8377
4529	18850	8372
4530	18853	8367
4531	18858	8364
4532	18864	8360
4533	18867	8356
4534	18871	8351
4535	18876	8347
4536	18879	8343
4537	18883	8338
4538	18886	8334
4539	18890	8330
4540	18893	8325
4541	18896	8320
4542	18899	8316
4543	18905	8312
4544	18908	8308
4545	18913	8304
4546	18917	8300
4547	18920	8295
4548	18924	8291
4549	18928	8287
4550	18933	8283
4551	18936	8278
4552	18940	8274
4553	18943	8269
4554	18946	8264
4555	18950	8260
4556	18955	8257
4557	18959	8252
4558	18962	8248
4559	18968	8244
4560	18971	8239
4561	18977	8236
4562	18981	8232
4563	18985	8227
4564	18988	8223
4565	18991	8218
4566	18993	8213
4567	18998	8209
4568	19002	8205
4569	19005	8201
4570	19008	8196
4571	19013	8192
4572	19017	8188
4573	19022	8184
4574	19025	8179
4575	19030	8176
4576	19033	8171
4577	19037	8167
4578	19039	8162
4579	19043	8158
4580	19051	8155
4581	19054	8150
4582	19057	8146
4583	19062	8142
4584	19066	8137
4585	19071	8134
4586	19074	8129
4587	19080	8126
4588	19083	8121
4589	19086	8117
4590	19090	8112
4591	19098	8110
4592	19101	8105
4593	19104	8100
4594	19109	8097
4595	19112	8092
4596	19118	8089
4597	19121	8084
4598	19125	8080
4599	19129	8075
4600	19132	8071
4601	19135	8066
4602	19138	8062
4603	19141	8057
4604	19147	8054
4605	19151	8049
4606	19155	8045
4607	19159	8041
4608	19162	8036
4609	19165	8031
4610	19168	8027
4611	19172	8023
4612	19178	8019
4613	19181	8015
4614	19187	8011
4615	19191	8007
4616	19194	8002
4617	19197	7998
4618	19202	7994
4619	19206	7990
4620	19209	7985
4621	19212	7980
4622	19216	7976
4623	19220	7972
4624	19224	7968
4625	19227	7963
4626	19230	7958
4627	19234	7954
4628	19239	7950
4629	19242	7946
4630	19245	7941
4631	19250	7937
4632	19254	7933
4633	19256	7928
4634	19259	7924
4635	19266	7920
4636	19269	7916
4637	19273	7912
4638	19276	7907
4639	19279	7902
4640	19284	7898
4641	19290	7895
4642	19294	7891
4643	19299	7887
4644	19303	7883
4645	19307	7879
4646	19311	7875
4647	19315	7870
4648	19319	7866
4649	19322	7862
4650	19325	7857
4651	19329	7853
4652	19336	7850
4653	19339	7845
4654	19348	7843
4655	19354	7839
4656	19356	7835
4657	19360	7830
4658	19364	7826
4659	19368	7822
4660	19371	7817
4661	19376	7813
4662	19382	7810
4663	19385	7805
4664	19388	7801
4665	19393	7797
4666	19396	7792
4667	19402	7789
4668	19406	7784
4669	19410	7780
4670	19413	7776
4671	19416	7771
4672	19419	7767
4673	19428	7764
4674	19433	7760
4675	19437	7756
4676	19441	7752
4677	19445	7748
4678	19449	7744
4679	19454	7740
4680	19457	7735
4681	19461	7731
4682	19465	7727
4683	19469	7722
4684	19472	7718
4685	19477	7714
4686	19479	7709
4687	19483	7705
4688	19489	7701
4689	19492	7697
4690	19495	7692
4691	19498	7688
4692	19502	7683
4693	19508	7680
4694	19511	7675
4695	19515	7671
4696	19520	7667
4697	19526	7664
4698	19529	7659
4699	19532	7655
4700	19536	7650
4701	19540	7646
4702	19544	7642
4703	19547	7637
4704	19551	7633
4705	19555	7629
4706	19558	7624
4707	19562	7620
4708	19567	7616
4709	19570	7612
4710	19573	7607
4711	19577	7603
4712	19582	7599
4713	19585	7595
4714	19588	7590
4715	19592	7585
4716	19596	7581
4717	19599	7577
4718	19603	7573
4719	19606	7568
4720	19610	7564
4721	19614	7560
4722	19617	7555
4723	19623	7552
4724	19628	7547
4725	19631	7543
4726	19634	7539
4727	19638	7534
4728	19642	7530
4729	19646	7526
4730	19650	7522
4731	19654	7517
4732	19657	7513
4733	19661	7509
4734	19664	7504
4735	19671	7501
4736	19676	7497
4737	19679	7493
4738	19683	7488
4739	19686	7484
4740	19690	7480
4741	19694	7475
4742	19697	7471
4743	19700	7466
4744	19703	7462
4745	19708	7458
4746	19711	7453
4747	19715	7449
4748	19718	7444
4749	19722	7440
4750	19726	7436
4751	19729	7431
4752	19732	7427
4753	19735	7422
4754	19739	7418
4755	19745	7414
4756	19748	7410
4757	19752	7405
4758	19755	7401
4759	19758	7397
4760	19761	7392
4761	19765	7388
4762	19768	7383
4763	19772	7379
4764	19776	7375
4765	19780	7371
4766	19785	7367
4767	19789	7363
4768	19793	7358
4769	19797	7354
4770	19801	7350
4771	19808	7347
4772	19819	7345
4773	19822	7340
4774	19825	7336
4775	19829	7332
4776	19832	7327
4777	19837	7323
4778	19844	7320
4779	19849	7317
4780	19854	7312
4781	19857	7308
4782	19864	7305
4783	19868	7301
4784	19872	7296
4785	19877	7292
4786	19881	7288
4787	19884	7284
4788	19887	7279
4789	19891	7275
4790	19900	7273
4791	19903	7268
4792	19907	7264
