iter	RMSE
3220	2400.713542
3221	2400.647625
3222	2400.54716
3223	2400.424384
3224	2400.300321
3225	2400.185369
3226	2400.076942
3227	2400.042814
3228	2400.006513
3229	2399.895296
3230	2399.783
3231	2399.649179
3232	2399.518585
3233	2399.338517
3234	2399.209179
3235	2399.15012
3236	2399.091253
3237	2399.000525
3238	2398.902753
3239	2398.834536
3240	2398.774231
3241	2398.639787
3242	2398.520131
3243	2398.385529
3244	2398.302238
3245	2398.211798
3246	2398.097898
3247	2398.004747
3248	2397.663457
3249	2397.561509
3250	2397.525125
3251	2397.463511
3252	2397.356287
3253	2397.324494
3254	2397.319359
3255	2397.235971
3256	2397.126006
3257	2397.047063
3258	2396.927312
3259	2396.846656
3260	2396.606403
3261	2396.502995
3262	2396.381531
3263	2396.296551
3264	2396.252647
3265	2396.167
3266	2396.122052
3267	2396.090754
3268	2396.013424
3269	2395.845219
3270	2395.81256
3271	2395.681518
3272	2395.61728
3273	2395.548998
3274	2395.492015
3275	2395.394293
3276	2395.344572
3277	2395.253484
3278	2395.108635
3279	2395.080484
3280	2395.053
3281	2395.019045
3282	2394.85441
3283	2394.715892
3284	2394.622845
3285	2394.510235
3286	2394.463912
3287	2394.451924
3288	2394.394073
3289	2394.120476
3290	2394.002696
3291	2393.893354
3292	2393.861387
3293	2393.771832
3294	2393.670269
3295	2393.589701
3296	2393.505117
3297	2393.360119
3298	2393.088617
3299	2392.957494
3300	2392.894817
3301	2392.805085
3302	2392.58725
3303	2392.534715
3304	2392.401752
3305	2392.330622
3306	2392.223193
3307	2392.07023
3308	2391.95148
3309	2391.890795
3310	2391.837461
3311	2391.769639
3312	2391.567545
3313	2391.485196
3314	2391.452871
3315	2391.364228
3316	2391.345138
3317	2391.223696
3318	2391.21718
3319	2391.100573
3320	2390.894875
3321	2390.626892
3322	2390.566582
3323	2390.457182
3324	2390.315147
3325	2390.220648
3326	2390.134971
3327	2390.108351
3328	2390.012981
3329	2389.94351
3330	2389.875057
3331	2389.732457
3332	2389.723934
3333	2389.68253
3334	2389.577884
3335	2389.513902
3336	2389.377619
3337	2389.288091
3338	2389.171338
3339	2389.046503
3340	2388.9901
3341	2388.921761
3342	2388.866064
3343	2388.754546
3344	2388.612486
3345	2388.515772
3346	2388.379044
3347	2388.34092
3348	2388.271656
3349	2388.204594
3350	2388.196554
3351	2388.109004
3352	2387.929449
3353	2387.823656
3354	2387.731114
3355	2387.604554
3356	2387.544968
3357	2387.438268
3358	2387.40825
3359	2387.315381
3360	2387.208909
3361	2387.110572
3362	2387.07028
3363	2387.001901
3364	2386.90935
3365	2386.8493
3366	2386.772766
3367	2386.698942
3368	2386.622176
3369	2386.435726
3370	2386.368682
3371	2386.362405
3372	2386.263837
3373	2386.045486
3374	2385.940692
3375	2385.887954
3376	2385.881344
3377	2385.840309
3378	2385.815998
3379	2385.751779
3380	2385.644584
3381	2385.505642
3382	2385.50276
3383	2385.479008
3384	2385.415249
3385	2385.311361
3386	2385.241437
3387	2385.157493
3388	2385.062544
3389	2384.985786
3390	2384.91303
3391	2384.89194
3392	2384.890718
3393	2384.76384
3394	2384.762643
3395	2384.667566
3396	2384.484594
3397	2384.328243
3398	2384.224947
3399	2384.056316
3400	2383.920115
3401	2383.840489
3402	2383.765794
3403	2383.658083
3404	2383.633675
3405	2383.49362
3406	2383.490717
3407	2383.394371
3408	2383.298947
3409	2383.226982
3410	2383.123406
3411	2383.085593
3412	2382.994059
3413	2382.867688
3414	2382.8103
3415	2382.808643
3416	2382.747099
3417	2382.627948
3418	2382.521862
3419	2382.394713
3420	2382.37752
3421	2382.241108
3422	2382.239661
3423	2382.102636
3424	2381.970212
3425	2381.862572
3426	2381.837304
3427	2381.663364
3428	2381.585194
3429	2381.357251
3430	2381.293951
3431	2381.173621
3432	2381.065704
3433	2381.008091
3434	2380.987737
3435	2380.680796
3436	2380.647323
3437	2380.516896
3438	2380.447142
3439	2380.399231
3440	2380.269242
3441	2380.11527
3442	2380.008348
3443	2379.930573
3444	2379.844235
3445	2379.826079
3446	2379.730933
3447	2379.638026
3448	2379.523469
3449	2379.29926
3450	2379.24788
3451	2379.18521
3452	2379.153412
3453	2379.089511
3454	2378.997091
3455	2378.790443
3456	2378.686333
3457	2378.555201
3458	2378.457917
3459	2378.391188
3460	2378.352999
3461	2378.254751
3462	2378.219267
3463	2378.132467
3464	2378.126222
3465	2378.098222
3466	2377.983106
3467	2377.933243
3468	2377.867967
3469	2377.806401
3470	2377.777026
3471	2377.636295
3472	2377.512896
3473	2377.39058
3474	2377.311131
3475	2377.167465
3476	2377.019296
3477	2376.935477
3478	2376.735928
3479	2376.734528
3480	2376.670335
3481	2376.591644
3482	2376.511172
3483	2376.509746
3484	2376.338183
3485	2376.322206
3486	2376.109819
3487	2376.083609
3488	2376.048401
3489	2375.946807
3490	2375.878336
3491	2375.838272
3492	2375.805197
3493	2375.712561
3494	2375.605421
3495	2375.538595
3496	2375.420165
3497	2375.278988
3498	2375.256085
3499	2375.120019
3500	2375.064504
3501	2374.957624
3502	2374.782449
3503	2374.52825
3504	2374.457385
3505	2374.441616
3506	2374.413557
3507	2374.384949
3508	2374.279173
3509	2374.250925
3510	2374.150081
3511	2374.022123
3512	2373.891399
3513	2373.886824
3514	2373.83759
3515	2373.716284
3516	2373.654908
3517	2373.543135
3518	2373.476354
3519	2373.372701
3520	2373.303874
3521	2373.202476
3522	2372.998366
3523	2372.867528
3524	2372.772489
3525	2372.540049
3526	2372.374467
3527	2372.327432
3528	2372.284966
3529	2372.203923
3530	2372.103418
3531	2372.089844
3532	2371.952747
3533	2371.879855
3534	2371.764194
3535	2371.739056
3536	2371.578044
3537	2371.442776
3538	2371.44139
3539	2371.416435
3540	2371.34344
3541	2371.249553
3542	2371.168501
3543	2371.005649
3544	2370.920465
3545	2370.838662
3546	2370.764375
3547	2370.714829
3548	2370.405433
3549	2370.294145
3550	2370.195427
3551	2370.133072
3552	2370.062207
3553	2370.011034
3554	2369.980032
3555	2369.851475
3556	2369.679658
3557	2369.542471
3558	2369.480678
3559	2369.426844
3560	2369.285256
3561	2369.215868
3562	2369.189326
3563	2369.17241
3564	2369.046543
3565	2368.987529
3566	2368.897857
3567	2368.738631
3568	2368.67758
3569	2368.641852
3570	2368.521021
3571	2368.296506
3572	2368.231781
3573	2368.160115
3574	2368.041641
3575	2367.961557
3576	2367.854869
3577	2367.850603
3578	2367.74198
3579	2367.716308
3580	2367.614353
3581	2367.545158
3582	2367.40076
3583	2367.187509
3584	2367.130107
3585	2367.062122
3586	2366.962258
3587	2366.94712
3588	2366.9246
3589	2366.756562
3590	2366.707267
3591	2366.642154
3592	2366.530979
3593	2366.436802
3594	2366.435764
3595	2366.322232
3596	2366.276769
3597	2366.233327
3598	2366.198829
3599	2365.961354
3600	2365.86935
3601	2365.808366
3602	2365.700812
3603	2365.694381
3604	2365.629913
3605	2365.562026
3606	2365.447639
3607	2365.364552
3608	2365.329131
3609	2365.280497
3610	2365.25319
3611	2365.197807
3612	2365.045494
3613	2364.941533
3614	2364.870839
3615	2364.706747
3616	2364.705416
3617	2364.643316
3618	2364.570959
3619	2364.3437
3620	2364.319716
3621	2364.222549
3622	2364.150045
3623	2364.093125
3624	2364.05326
3625	2363.980456
3626	2363.936302
3627	2363.853859
3628	2363.785754
3629	2363.784445
3630	2363.58995
3631	2363.469361
3632	2363.42292
3633	2363.422129
3634	2363.279395
3635	2363.144403
3636	2363.050784
3637	2362.897232
3638	2362.778408
3639	2362.599633
3640	2362.524647
3641	2362.451339
3642	2362.345357
3643	2362.330998
3644	2362.280141
3645	2362.227514
3646	2362.202811
3647	2362.096709
3648	2362.046835
3649	2361.957494
3650	2361.806442
3651	2361.697267
3652	2361.674819
3653	2361.575316
3654	2361.507184
3655	2361.387725
3656	2361.386443
3657	2361.236156
3658	2360.999625
3659	2360.955696
3660	2360.81931
3661	2360.722196
3662	2360.665324
3663	2360.552751
3664	2360.494918
3665	2360.43204
3666	2360.236196
3667	2360.159608
3668	2360.108998
3669	2360.005732
3670	2359.83836
3671	2359.705007
3672	2359.635509
3673	2359.481386
3674	2359.457246
3675	2359.388408
3676	2359.315712
3677	2359.253316
3678	2359.166602
3679	2359.080173
3680	2358.963044
3681	2358.893533
3682	2358.785411
3683	2358.740785
3684	2358.688337
3685	2358.613534
3686	2358.542507
3687	2358.451729
3688	2358.396033
3689	2358.30461
3690	2358.214934
3691	2358.140724
3692	2358.10437
3693	2357.939768
3694	2357.87118
3695	2357.797462
3696	2357.711518
3697	2357.6566
3698	2357.613504
3699	2357.505275
3700	2357.449505
3701	2357.432036
3702	2357.390891
3703	2357.212165
3704	2357.165934
3705	2357.138603
3706	2357.045538
3707	2356.947483
3708	2356.831396
3709	2356.751754
3710	2356.714312
3711	2356.709163
3712	2356.586034
3713	2356.526473
3714	2356.516056
3715	2356.478054
3716	2356.416023
3717	2356.332148
3718	2356.045359
3719	2355.970158
3720	2355.88234
3721	2355.767135
3722	2355.646455
3723	2355.562905
3724	2355.515139
3725	2355.442446
3726	2355.417464
3727	2355.34819
3728	2355.274983
3729	2355.168968
3730	2355.074312
3731	2354.983778
3732	2354.876307
3733	2354.868567
3734	2354.820504
3735	2354.753024
3736	2354.652542
3737	2354.567172
3738	2354.55212
3739	2354.453328
3740	2354.402652
3741	2354.351446
3742	2354.300968
3743	2354.295964
3744	2354.216038
3745	2354.159646
3746	2354.081401
3747	2353.994777
3748	2353.888451
3749	2353.770234
3750	2353.705065
3751	2353.613098
3752	2353.409209
3753	2353.296159
3754	2353.188567
3755	2353.090147
3756	2353.005407
3757	2352.950696
3758	2352.904035
3759	2352.878452
3760	2352.764875
3761	2352.742183
3762	2352.597651
3763	2352.540944
3764	2352.339708
3765	2352.241304
3766	2352.238947
3767	2352.186645
3768	2352.133732
3769	2351.984748
3770	2351.927888
3771	2351.858116
3772	2351.727811
3773	2351.651177
3774	2351.525513
3775	2351.524198
3776	2351.442415
3777	2351.398758
3778	2351.35354
3779	2351.339987
3780	2351.26267
3781	2351.192825
3782	2351.176136
3783	2351.080587
3784	2351.028547
3785	2350.941415
3786	2350.821535
3787	2350.766676
3788	2350.651768
3789	2350.608809
3790	2350.564363
3791	2350.444354
3792	2350.392522
3793	2350.342322
3794	2350.235228
3795	2350.187859
3796	2350.127695
3797	2350.084047
3798	2350.067928
3799	2350.020671
3800	2349.904334
3801	2349.820791
3802	2349.760076
3803	2349.701623
3804	2349.65051
3805	2349.606936
3806	2349.423179
3807	2349.363025
3808	2349.280721
3809	2349.187592
3810	2349.103327
3811	2348.972962
3812	2348.84688
3813	2348.80791
3814	2348.754986
3815	2348.667527
3816	2348.66324
3817	2348.564224
3818	2348.376203
3819	2348.294984
3820	2348.235003
3821	2348.165085
3822	2348.071814
3823	2348.010869
3824	2347.955153
3825	2347.953873
3826	2347.910622
3827	2347.777811
3828	2347.712771
3829	2347.560863
3830	2347.497739
3831	2347.470221
3832	2347.388699
3833	2347.276841
3834	2347.167792
3835	2347.111547
3836	2346.928884
3837	2346.819175
3838	2346.557384
3839	2346.447029
3840	2346.412915
3841	2346.349461
3842	2346.241264
3843	2346.18297
3844	2346.167643
3845	2346.067381
3846	2346.06471
3847	2345.989827
3848	2345.909014
3849	2345.731134
3850	2345.637871
3851	2345.624571
3852	2345.564641
3853	2345.554465
3854	2345.478031
3855	2345.382005
3856	2345.289519
3857	2345.19682
3858	2345.105895
3859	2345.051196
3860	2344.972268
3861	2344.866008
3862	2344.73328
3863	2344.648586
3864	2344.479931
3865	2344.259516
3866	2344.172716
3867	2344.110636
3868	2344.060712
3869	2344.033638
3870	2343.973167
3871	2343.895432
3872	2343.801714
3873	2343.747551
3874	2343.674454
3875	2343.570475
3876	2343.374211
3877	2343.267544
3878	2343.178898
3879	2343.02688
3880	2343.022259
3881	2342.94692
3882	2342.935671
3883	2342.764383
3884	2342.741361
3885	2342.675648
3886	2342.618696
3887	2342.572155
3888	2342.458591
3889	2342.398072
3890	2342.349851
3891	2342.247786
3892	2342.191394
3893	2342.128732
3894	2342.107573
3895	2342.05145
3896	2342.044916
3897	2342.010004
3898	2341.901618
3899	2341.88011
3900	2341.829536
3901	2341.784585
3902	2341.691505
3903	2341.611668
3904	2341.506696
3905	2341.38046
3906	2341.309205
3907	2341.256607
3908	2341.212595
3909	2341.117786
3910	2340.981701
3911	2340.705867
3912	2340.606398
3913	2340.542038
3914	2340.483964
3915	2340.342452
3916	2340.243403
3917	2340.186003
3918	2340.167668
3919	2340.024737
3920	2339.965515
3921	2339.739304
3922	2339.699293
3923	2339.636465
3924	2339.57737
3925	2339.519779
3926	2339.417532
3927	2339.409874
3928	2339.11799
3929	2339.080887
3930	2339.063848
3931	2339.003522
3932	2338.991096
3933	2338.948002
3934	2338.853682
3935	2338.806552
3936	2338.748265
3937	2338.701823
3938	2338.602742
3939	2338.478982
3940	2338.384736
3941	2338.317506
3942	2338.314846
3943	2338.206964
3944	2338.085657
3945	2338.083436
3946	2337.990417
3947	2337.967942
3948	2337.964142
3949	2337.859266
3950	2337.770717
3951	2337.732315
3952	2337.686668
3953	2337.624446
3954	2337.535645
3955	2337.481439
3956	2337.448294
3957	2337.341226
3958	2337.227165
3959	2337.180308
3960	2337.123284
3961	2337.037172
3962	2336.98092
3963	2336.909885
3964	2336.821354
3965	2336.794081
3966	2336.711416
3967	2336.640933
3968	2336.574167
3969	2336.534843
3970	2336.490338
3971	2336.455236
3972	2336.373045
3973	2336.34812
3974	2336.341947
3975	2336.279066
3976	2336.187192
3977	2336.132541
3978	2336.095344
3979	2335.992708
3980	2335.892721
3981	2335.818445
3982	2335.773464
3983	2335.597703
3984	2335.566539
3985	2335.493328
3986	2335.427715
3987	2335.367737
3988	2335.290968
3989	2335.196797
3990	2335.036439
3991	2335.004098
3992	2334.932085
3993	2334.844612
3994	2334.768096
3995	2334.664563
3996	2334.614142
3997	2334.557566
3998	2334.520572
3999	2334.408793
4000	2334.387794
4001	2334.301494
4002	2334.103173
4003	2334.009915
4004	2333.935927
4005	2333.927871
4006	2333.828403
4007	2333.800376
4008	2333.739793
4009	2333.68755
4010	2333.603365
4011	2333.463925
4012	2333.389627
4013	2333.388411
4014	2333.368618
4015	2333.270779
4016	2333.221821
4017	2333.150374
4018	2333.115211
4019	2333.043677
4020	2332.947762
4021	2332.786479
4022	2332.683042
4023	2332.568831
4024	2332.515251
4025	2332.462336
4026	2332.439561
4027	2332.360695
4028	2332.289267
4029	2332.25602
4030	2332.022286
4031	2331.90476
4032	2331.902654
4033	2331.655567
4034	2331.538522
4035	2331.475227
4036	2331.323467
4037	2331.20416
4038	2331.024391
4039	2330.997216
4040	2330.838547
4041	2330.750701
4042	2330.629207
4043	2330.515038
4044	2330.470499
4045	2330.468451
4046	2330.31707
4047	2330.23456
4048	2330.145338
4049	2330.069943
4050	2329.925601
4051	2329.858502
4052	2329.783625
4053	2329.766418
4054	2329.738302
4055	2329.683065
4056	2329.629154
4057	2329.43677
4058	2329.365851
4059	2329.353369
4060	2329.311213
4061	2329.268323
4062	2329.174718
4063	2329.044279
4064	2328.943029
4065	2328.892792
4066	2328.823619
4067	2328.635338
4068	2328.541035
4069	2328.387308
4070	2328.334337
4071	2328.196894
4072	2328.128753
4073	2328.024592
4074	2327.89764
4075	2327.839548
4076	2327.699075
4077	2327.576803
4078	2327.536618
4079	2327.487022
4080	2327.455034
4081	2327.431227
4082	2327.330482
4083	2327.251846
4084	2327.17789
4085	2327.120216
4086	2327.094405
4087	2327.081216
4088	2327.03386
4089	2326.848299
4090	2326.772042
4091	2326.696716
4092	2326.59958
4093	2326.531376
4094	2326.468257
4095	2326.446692
4096	2326.39901
4097	2326.22949
4098	2326.215253
4099	2326.158334
4100	2326.076814
4101	2325.99873
4102	2325.910181
4103	2325.833813
4104	2325.779074
4105	2325.64939
4106	2325.580798
4107	2325.400871
4108	2325.313537
4109	2325.250897
4110	2325.246371
4111	2325.080252
4112	2325.013702
4113	2324.935228
4114	2324.685657
4115	2324.649851
4116	2324.567796
4117	2324.53163
4118	2324.42341
4119	2324.332389
4120	2324.265412
4121	2324.21802
4122	2324.07198
4123	2323.95141
4124	2323.933206
4125	2323.801968
4126	2323.729464
4127	2323.728355
4128	2323.612752
4129	2323.526067
4130	2323.449713
4131	2323.376344
4132	2323.248732
4133	2323.176704
4134	2323.08152
4135	2322.904993
4136	2322.817219
4137	2322.792286
4138	2322.733482
4139	2322.577311
4140	2322.530524
4141	2322.476947
4142	2322.376671
4143	2322.36141
4144	2322.339904
4145	2322.339336
4146	2322.275211
4147	2322.221376
4148	2322.115887
4149	2322.067655
4150	2322.067093
4151	2321.97491
4152	2321.920867
4153	2321.822347
4154	2321.814824
4155	2321.642146
4156	2321.596989
4157	2321.558002
4158	2321.468396
4159	2321.395327
4160	2321.321866
4161	2321.270511
4162	2321.171352
4163	2321.112797
4164	2321.090616
4165	2321.081407
4166	2321.064091
4167	2320.981276
4168	2320.93982
4169	2320.903428
4170	2320.77113
4171	2320.755138
4172	2320.683742
4173	2320.61953
4174	2320.522826
4175	2320.318967
4176	2320.226839
4177	2320.211459
4178	2320.18751
4179	2320.062996
4180	2320.031637
4181	2320.012043
4182	2320.010066
4183	2319.944973
4184	2319.863267
4185	2319.750085
4186	2319.661997
4187	2319.603167
4188	2319.536609
4189	2319.495687
4190	2319.437392
4191	2319.359837
4192	2319.338568
4193	2319.221945
4194	2319.181594
4195	2319.086104
4196	2319.044847
4197	2318.939517
4198	2318.844298
4199	2318.773583
4200	2318.65899
4201	2318.509496
4202	2318.405866
4203	2318.268741
4204	2318.145194
4205	2318.089602
4206	2318.088525
4207	2318.038187
4208	2317.911774
4209	2317.876774
4210	2317.807811
4211	2317.756028
4212	2317.681139
4213	2317.667451
4214	2317.547894
4215	2317.347631
4216	2317.255778
4217	2317.210393
4218	2317.015354
4219	2316.983664
4220	2316.894008
4221	2316.818117
4222	2316.618149
4223	2316.59333
4224	2316.520807
4225	2316.505974
4226	2316.417161
4227	2316.374067
4228	2316.369113
4229	2316.302637
4230	2316.302098
4231	2316.259266
4232	2316.161273
4233	2316.125502
4234	2316.022263
4235	2316.02038
4236	2315.990709
4237	2315.946852
4238	2315.875195
4239	2315.794811
4240	2315.680873
4241	2315.569782
4242	2315.520508
4243	2315.455111
4244	2315.26374
4245	2315.242915
4246	2315.162981
4247	2315.044001
4248	2314.945261
4249	2314.755217
4250	2314.669973
4251	2314.623828
4252	2314.603152
4253	2314.552278
4254	2314.410833
4255	2314.329358
4256	2314.250939
4257	2314.172279
4258	2314.151663
4259	2314.103226
4260	2314.052885
4261	2313.999844
4262	2313.903107
4263	2313.88662
4264	2313.795126
4265	2313.74439
4266	2313.723827
4267	2313.680107
4268	2313.620631
4269	2313.569491
4270	2313.516431
4271	2313.443272
4272	2313.386403
4273	2313.244536
4274	2313.150509
4275	2313.107658
4276	2313.051537
4277	2312.968866
4278	2312.82151
4279	2312.757179
4280	2312.583098
4281	2312.57166
4282	2312.542799
4283	2312.432172
4284	2312.413349
4285	2312.358829
4286	2312.260664
4287	2312.183621
4288	2312.073609
4289	2312.071773
4290	2312.007004
4291	2311.881648
4292	2311.84479
4293	2311.75582
4294	2311.630317
4295	2311.284153
4296	2311.241446
4297	2311.190098
4298	2311.170088
4299	2311.157409
4300	2311.074119
4301	2310.983605
4302	2310.932554
4303	2310.824626
4304	2310.779393
4305	2310.703916
4306	2310.591704
4307	2310.536891
4308	2310.462293
4309	2310.418534
4310	2310.376178
4311	2310.328484
4312	2310.210814
4313	2310.206611
4314	2310.173797
4315	2310.117776
4316	2310.109631
4317	2310.04502
4318	2310.004971
4319	2309.952509
4320	2309.869285
4321	2309.841005
4322	2309.785338
4323	2309.730325
4324	2309.623189
4325	2309.531449
4326	2309.490079
4327	2309.438682
4328	2309.375379
4329	2309.215233
4330	2309.143848
4331	2309.015001
4332	2308.936971
4333	2308.935986
4334	2308.746393
4335	2308.673641
4336	2308.63352
4337	2308.562728
4338	2308.49384
4339	2308.466135
4340	2308.394022
4341	2308.351528
4342	2308.290729
4343	2308.279759
4344	2308.209512
4345	2308.208548
4346	2308.175866
4347	2308.118411
4348	2308.094382
4349	2308.022563
4350	2307.969662
4351	2307.901048
4352	2307.863257
4353	2307.779979
4354	2307.666374
4355	2307.598016
4356	2307.531813
4357	2307.490568
4358	2307.346829
4359	2307.286057
4360	2307.255342
4361	2307.210977
4362	2307.158012
4363	2307.099517
4364	2307.051796
4365	2306.892261
4366	2306.747084
4367	2306.638688
4368	2306.580372
4369	2306.472074
4370	2306.422929
4371	2306.333719
4372	2306.300204
4373	2306.048472
4374	2305.979552
4375	2305.878431
4376	2305.819082
4377	2305.726877
4378	2305.703561
4379	2305.634453
4380	2305.547669
4381	2305.535971
4382	2305.466153
4383	2305.407457
4384	2305.362881
4385	2305.305726
4386	2305.239183
4387	2305.193239
4388	2305.141289
4389	2305.077691
4390	2305.076712
4391	2304.978067
4392	2304.914867
4393	2304.827689
4394	2304.811424
4395	2304.74392
4396	2304.692627
4397	2304.638858
4398	2304.63655
4399	2304.533419
4400	2304.486674
4401	2304.354757
4402	2304.221018
4403	2304.115775
4404	2304.104009
4405	2304.053368
4406	2304.00817
4407	2303.841232
4408	2303.793962
4409	2303.715306
4410	2303.665313
4411	2303.594259
4412	2303.529635
4413	2303.39781
4414	2303.353798
4415	2303.322386
4416	2303.303534
4417	2303.26656
4418	2303.092452
4419	2303.047911
4420	2302.952988
4421	2302.888045
4422	2302.841113
4423	2302.771768
4424	2302.691727
4425	2302.600057
4426	2302.427771
4427	2302.387103
4428	2302.319944
4429	2302.210284
4430	2302.209787
4431	2302.139118
4432	2302.127789
4433	2302.044012
4434	2301.997095
4435	2301.923552
4436	2301.887968
4437	2301.774359
4438	2301.738003
4439	2301.736046
4440	2301.627131
4441	2301.569471
4442	2301.510416
4443	2301.373826
4444	2301.316514
4445	2301.284304
4446	2301.204845
4447	2301.100161
4448	2300.885558
4449	2300.705285
4450	2300.632019
4451	2300.546395
4452	2300.427125
4453	2300.426651
4454	2300.396664
4455	2300.309106
4456	2300.260515
4457	2300.125151
4458	2300.064544
4459	2299.981702
4460	2299.943029
4461	2299.895745
4462	2299.878599
4463	2299.841551
4464	2299.825383
4465	2299.723679
4466	2299.665362
4467	2299.637774
4468	2299.601746
4469	2299.524236
4470	2299.45298
4471	2299.421699
4472	2299.361336
4473	2299.333451
4474	2299.227547
4475	2299.125371
4476	2299.120698
4477	2299.058332
4478	2299.000454
4479	2298.944005
4480	2298.943081
4481	2298.880462
4482	2298.74157
4483	2298.680925
4484	2298.616963
4485	2298.54281
4486	2298.476753
4487	2298.447209
4488	2298.329557
4489	2298.155874
4490	2298.09897
4491	2298.050836
4492	2297.997296
4493	2297.961103
4494	2297.911791
4495	2297.894088
4496	2297.876223
4497	2297.840595
4498	2297.79843
4499	2297.756192
4500	2297.698761
4501	2297.655229
4502	2297.62718
4503	2297.568151
4504	2297.482018
4505	2297.414324
4506	2297.38656
4507	2297.337677
4508	2297.281994
4509	2297.243005
4510	2297.178244
4511	2297.085615
4512	2297.005876
4513	2296.942979
4514	2296.93313
4515	2296.873186
4516	2296.80819
4517	2296.725921
4518	2296.653085
4519	2296.641152
4520	2296.568519
4521	2296.518764
4522	2296.4876
4523	2296.470199
4524	2296.270921
4525	2296.26736
4526	2296.22989
4527	2296.116518
4528	2296.085866
4529	2296.036252
4530	2295.937445
4531	2295.833702
4532	2295.805373
4533	2295.699241
4534	2295.661441
4535	2295.513317
4536	2295.492362
4537	2295.458755
4538	2295.40541
4539	2295.377982
4540	2295.265216
4541	2295.186997
4542	2295.028344
4543	2294.942649
4544	2294.862161
4545	2294.808791
4546	2294.775805
4547	2294.727251
4548	2294.674725
4549	2294.6103
4550	2294.489209
4551	2294.409271
4552	2294.333504
4553	2294.27608
4554	2294.232388
4555	2294.136364
4556	2294.0765
4557	2294.021143
4558	2293.958139
4559	2293.849966
4560	2293.773054
4561	2293.709899
4562	2293.653825
4563	2293.569084
4564	2293.478138
4565	2293.399095
4566	2293.295792
4567	2293.241488
4568	2293.184045
4569	2293.142558
4570	2293.029168
4571	2292.970619
4572	2292.900203
4573	2292.870967
4574	2292.829659
4575	2292.802776
4576	2292.756273
4577	2292.703063
4578	2292.5657
4579	2292.463031
4580	2292.387639
4581	2292.356104
4582	2292.207583
4583	2292.096108
4584	2292.012478
4585	2291.952901
4586	2291.871449
4587	2291.754808
4588	2291.72812
4589	2291.672533
4590	2291.65219
4591	2291.622829
4592	2291.608479
4593	2291.494612
4594	2291.487793
4595	2291.417095
4596	2291.363039
4597	2291.283984
4598	2291.236373
4599	2291.228666
4600	2291.181824
4601	2291.132618
4602	2291.131711
4603	2291.0778
4604	2290.900119
4605	2290.823937
4606	2290.741371
4607	2290.739562
4608	2290.714438
4609	2290.660322
4610	2290.558609
4611	2290.538286
4612	2290.462677
4613	2290.404382
4614	2290.311771
4615	2290.269509
4616	2290.233044
4617	2290.199909
4618	2290.118382
4619	2290.036665
4620	2289.989195
4621	2289.911959
4622	2289.823938
4623	2289.748465
4624	2289.699995
4625	2289.69954
4626	2289.568521
4627	2289.476061
4628	2289.455018
4629	2289.451413
4630	2289.381372
4631	2289.329694
4632	2289.25189
4633	2289.226144
4634	2289.149722
4635	2289.105399
4636	2289.044929
4637	2288.937799
4638	2288.910929
4639	2288.871731
4640	2288.836066
4641	2288.761755
4642	2288.71914
4643	2288.646146
4644	2288.503808
4645	2288.502921
4646	2288.426349
4647	2288.393498
4648	2288.325274
4649	2288.27343
4650	2288.215548
4651	2288.185265
4652	2288.14574
4653	2288.072343
4654	2287.996475
4655	2287.808271
4656	2287.807278
4657	2287.75063
4658	2287.659497
4659	2287.410387
4660	2287.374674
4661	2287.3027
4662	2287.18075
4663	2287.06304
4664	2287.017586
4665	2286.976619
4666	2286.938905
4667	2286.886929
4668	2286.83808
4669	2286.785371
4670	2286.76337
4671	2286.715979
4672	2286.690142
4673	2286.689295
4674	2286.688704
4675	2286.611382
4676	2286.559238
4677	2286.469528
4678	2286.271095
4679	2286.084602
4680	2286.005418
4681	2285.952321
4682	2285.813438
4683	2285.737201
4684	2285.683373
4685	2285.646044
4686	2285.645134
4687	2285.59629
4688	2285.583233
4689	2285.472418
4690	2285.415375
4691	2285.364933
4692	2285.364356
4693	2285.279908
4694	2285.152133
4695	2285.061515
4696	2285.034637
4697	2284.985773
4698	2284.793004
4699	2284.743998
4700	2284.671242
4701	2284.590456
4702	2284.531706
4703	2284.460169
4704	2284.418584
4705	2284.404991
4706	2284.276309
4707	2284.260709
4708	2284.216888
4709	2284.166244
4710	2284.165426
4711	2284.078717
4712	2284.025917
4713	2283.95956
4714	2283.958794
4715	2283.903436
4716	2283.799691
4717	2283.731493
4718	2283.730714
4719	2283.729892
4720	2283.664977
4721	2283.614741
4722	2283.598025
4723	2283.588601
4724	2283.587795
4725	2283.52794
4726	2283.506707
4727	2283.361374
4728	2283.269079
4729	2283.200134
4730	2283.147269
4731	2283.055729
4732	2283.012586
4733	2282.904823
4734	2282.811935
4735	2282.76269
4736	2282.691361
4737	2282.652819
4738	2282.476109
4739	2282.450978
4740	2282.414389
4741	2282.355451
4742	2282.294618
4743	2282.253601
4744	2282.212483
4745	2282.14159
4746	2282.141052
4747	2282.020561
4748	2281.965026
4749	2281.957304
4750	2281.884013
4751	2281.784706
4752	2281.696657
4753	2281.559817
4754	2281.501697
4755	2281.417799
4756	2281.34059
4757	2281.339692
4758	2281.276293
4759	2281.110406
4760	2281.063378
4761	2280.96257
4762	2280.939776
4763	2280.938837
4764	2280.866425
4765	2280.837977
4766	2280.777306
4767	2280.667746
4768	2280.650963
4769	2280.649251
4770	2280.577244
4771	2280.355554
4772	2280.339505
4773	2280.326557
4774	2280.290308
